Order Date,Order No.,Sale,RT,RTO,Net Sale,Commission,Logistics,TCS,TDS,Settled Amount,Total,SPF,Net Receivable,Remarks,Ageing(Days),Slab
2025-07-05,8553559722,280.0,0.0,0.0,280.0,19.824,31.86,1.333,0.267,226.716,280.00000000000006,0.0,-5.684341886080802e-14,Fully Paid,82,>60
2025-07-20,8575774954,689.0,0.0,689.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,67,>60
2025-07-22,8578342402,705.0,0.0,0.0,705.0,,,,,,0.0,0.0,705.0,Pending Payment,65,>60
2025-07-15,8568440780,1102.0,0.0,1102.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,72,>60
2025-07-02,8549431382,340.0,0.0,0.0,340.0,40.12,31.86,1.619,0.324,266.077,340.00000000000006,0.0,-5.684341886080802e-14,Fully Paid,85,>60
2025-07-22,8578410257,288.0,0.0,0.0,288.0,,,,,,0.0,0.0,288.0,Pending Payment,65,>60
2025-07-27,8585589113,332.0,0.0,0.0,332.0,,,,,,0.0,0.0,332.0,Pending Payment,60,30-60
2025-07-05,8553305071,689.0,0.0,0.0,689.0,113.823,31.86,3.281,0.656,539.38,688.9999999999999,0.0,1.1368683772161603e-13,Fully Paid,82,>60
2025-07-01,8547499187,340.0,0.0,0.0,340.0,32.096,51.92,1.619,0.324,254.041,340.00000000000006,0.0,-5.684341886080802e-14,Fully Paid,86,>60
2025-07-11,8561362329,1128.0,1128.0,0.0,0.0,-0.0,250.16,-0.0,-0.0,1882.078,2132.238,0.0,-2132.238,Partially Settled,76,>60
2025-07-09,8559257989,785.0,0.0,0.0,785.0,129.682,31.86,3.738,0.748,618.972,785.0000000000001,0.0,-1.1368683772161603e-13,Fully Paid,78,>60
2025-07-12,8564157913,861.0,861.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,75,>60
2025-07-26,8584155699,451.0,0.0,0.0,451.0,,,,,,0.0,0.0,451.0,Pending Payment,61,>60
2025-07-29,8588479838,388.0,0.0,0.0,388.0,,,,,,0.0,0.0,388.0,Pending Payment,58,30-60
2025-07-15,8569010337,861.0,861.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,72,>60
2025-07-13,8564652246,703.0,703.0,0.0,0.0,-0.0,164.02,-0.0,-0.0,1265.992,1430.012,0.0,-1430.012,Partially Settled,74,>60
2025-07-08,8558566468,493.0,0.0,0.0,493.0,46.539,31.86,2.348,0.47,411.783,493.00000000000006,0.0,-5.684341886080802e-14,Fully Paid,79,>60
2025-07-17,8572344840,336.0,0.0,0.0,336.0,,,,,,0.0,0.0,336.0,Pending Payment,70,>60
2025-07-17,8571881197,336.0,336.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,70,>60
2025-07-25,8582304205,885.0,0.0,0.0,885.0,,,,,,0.0,0.0,885.0,Pending Payment,62,>60
2025-07-19,8574767256,885.0,0.0,0.0,885.0,,,,,,0.0,0.0,885.0,Pending Payment,68,>60
2025-07-06,8555945782,689.0,0.0,689.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,81,>60
2025-07-20,8576144559,380.0,0.0,0.0,380.0,,,,,,0.0,0.0,380.0,Pending Payment,67,>60
2025-07-02,8549747512,905.0,0.0,0.0,905.0,149.506,51.92,4.31,0.862,698.402,904.9999999999999,0.0,1.1368683772161603e-13,Fully Paid,85,>60
2025-07-27,8585525937,463.0,0.0,0.0,463.0,,,,,,0.0,0.0,463.0,Pending Payment,60,30-60
2025-07-26,8584904469,380.0,0.0,0.0,380.0,,,,,,0.0,0.0,380.0,Pending Payment,61,>60
2025-07-17,8572590149,1102.0,0.0,0.0,1102.0,,,,,,0.0,0.0,1102.0,Pending Payment,70,>60
2025-07-14,8567338339,388.0,0.0,388.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,73,>60
2025-07-30,8590603458,300.0,0.0,0.0,300.0,,,,,,0.0,0.0,300.0,Pending Payment,57,30-60
2025-07-30,8590483405,237.0,0.0,0.0,237.0,,,,,,0.0,0.0,237.0,Pending Payment,57,30-60
2025-07-14,8567907784,885.0,0.0,0.0,885.0,,,,,,0.0,0.0,885.0,Pending Payment,73,>60
2025-07-15,8568370943,1102.0,0.0,0.0,1102.0,,,,,,0.0,0.0,1102.0,Pending Payment,72,>60
2025-06-30,8546510463,391.0,0.0,391.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,87,>60
2025-06-30,8546335852,705.0,0.0,0.0,705.0,116.46600000000001,51.92,3.357,0.671,532.586,705.0,0.0,0.0,Fully Paid,87,>60
2025-07-06,8554902292,332.0,0.0,0.0,332.0,31.341,31.86,1.581,0.316,266.902,332.0,0.0,0.0,Fully Paid,81,>60
2025-07-02,8548760874,391.0,391.0,0.0,0.0,-0.0,184.07999999999998,-0.0,-0.0,802.406,986.4859999999999,0.0,-986.4859999999999,Partially Settled,85,>60
2025-07-08,8558529993,861.0,861.0,0.0,0.0,-0.0,289.1,-0.0,-0.0,1632.746,1921.846,0.0,-1921.846,Partially Settled,79,>60
2025-07-16,8569681170,336.0,0.0,0.0,336.0,,,,,,0.0,0.0,336.0,Pending Payment,71,>60
2025-07-04,8552401344,689.0,0.0,0.0,689.0,113.823,31.86,3.281,0.656,539.38,688.9999999999999,0.0,1.1368683772161603e-13,Fully Paid,83,>60
2025-07-04,8551972612,893.0,0.0,0.0,893.0,147.524,31.86,4.252,0.85,708.514,893.0,0.0,0.0,Fully Paid,83,>60
2025-07-26,8585041381,493.0,0.0,0.0,493.0,,,,,,0.0,0.0,493.0,Pending Payment,61,>60
2025-07-17,8571347805,665.0,0.0,665.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,70,>60
2025-07-17,8571532502,388.0,0.0,0.0,388.0,,,,,,0.0,0.0,388.0,Pending Payment,70,>60
2025-07-17,8571034296,885.0,0.0,0.0,885.0,,,,,,0.0,0.0,885.0,Pending Payment,70,>60
2025-07-26,8584172771,861.0,0.0,0.0,861.0,,,,,,0.0,0.0,861.0,Pending Payment,61,>60
2025-07-15,8568240739,388.0,0.0,0.0,388.0,,,,,,0.0,0.0,388.0,Pending Payment,72,>60
2025-07-11,8561399748,1765.0,1765.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,76,>60
2025-07-01,8547145070,905.0,0.0,905.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,86,>60
2025-07-04,8552042193,380.0,0.0,0.0,380.0,26.904,31.86,1.81,0.362,319.064,380.00000000000006,0.0,-5.684341886080802e-14,Fully Paid,83,>60
2025-07-02,8549060580,660.0,0.0,0.0,660.0,101.24400000000001,51.92,3.143,0.629,503.064,660.0,0.0,0.0,Fully Paid,85,>60
2025-07-02,8548361825,336.0,336.0,0.0,0.0,-0.0,248.98,-0.0,-0.0,765.722,1014.702,0.0,-1014.702,Partially Settled,85,>60
2025-07-15,8568405305,893.0,0.0,0.0,893.0,,,,,,0.0,0.0,893.0,Pending Payment,72,>60
2025-07-24,8581778009,689.0,0.0,0.0,689.0,,,,,,0.0,0.0,689.0,Pending Payment,63,>60
2025-07-21,8577578282,436.0,436.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,66,>60
2025-07-08,8558569628,689.0,0.0,0.0,689.0,113.823,31.86,3.281,0.656,539.38,688.9999999999999,0.0,1.1368683772161603e-13,Fully Paid,79,>60
2025-07-07,8556409824,861.0,861.0,0.0,0.0,-0.0,289.1,-0.0,-0.0,1632.746,1921.846,0.0,-1921.846,Partially Settled,80,>60
2025-07-02,8548168204,705.0,0.0,0.0,705.0,116.46600000000001,51.92,3.357,0.671,532.586,705.0,0.0,0.0,Fully Paid,85,>60
2025-07-12,8564240558,336.0,336.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,75,>60
2025-07-19,8574966360,1765.0,0.0,0.0,1765.0,,,,,,0.0,0.0,1765.0,Pending Payment,68,>60
2025-07-27,8586228439,648.0,0.0,0.0,648.0,,,,,,0.0,0.0,648.0,Pending Payment,60,30-60
2025-07-26,8584699660,1128.0,0.0,0.0,1128.0,,,,,,0.0,0.0,1128.0,Pending Payment,61,>60
2025-07-26,8584096189,1128.0,0.0,0.0,1128.0,,,,,,0.0,0.0,1128.0,Pending Payment,61,>60
2025-07-25,8582230900,336.0,336.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,62,>60
2025-07-19,8575141632,451.0,451.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,68,>60
2025-07-25,8582607174,1298.0,0.0,0.0,1298.0,,,,,,0.0,0.0,1298.0,Pending Payment,62,>60
2025-07-30,8589778495,1102.0,0.0,0.0,1102.0,,,,,,0.0,0.0,1102.0,Pending Payment,57,30-60
2025-07-02,8548195273,1128.0,0.0,0.0,1128.0,252.897,73.16,5.036,1.007,795.9,1128.0000000000002,0.0,-2.2737367544323206e-13,Fully Paid,85,>60
2025-07-31,8591202012,332.0,0.0,0.0,332.0,,,,,,0.0,0.0,332.0,Pending Payment,56,30-60
2025-07-30,8590240612,861.0,0.0,0.0,861.0,,,,,,0.0,0.0,861.0,Pending Payment,57,30-60
2025-07-20,8575743875,493.0,493.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,67,>60
2025-07-24,8581557328,1102.0,0.0,0.0,1102.0,,,,,,0.0,0.0,1102.0,Pending Payment,63,>60
2025-07-24,8581250112,430.0,0.0,0.0,430.0,,,,,,0.0,0.0,430.0,Pending Payment,63,>60
2025-07-19,8575098163,436.0,0.0,0.0,436.0,,,,,,0.0,0.0,436.0,Pending Payment,68,>60
2025-07-24,8581117744,493.0,0.0,493.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,63,>60
2025-07-24,8581985038,689.0,0.0,0.0,689.0,,,,,,0.0,0.0,689.0,Pending Payment,63,>60
2025-07-06,8554464940,436.0,0.0,436.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,81,>60
2025-07-12,8563370930,1298.0,1298.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,75,>60
2025-06-30,8545834651,388.0,0.0,388.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,87,>60
2025-07-08,8557555423,336.0,0.0,0.0,336.0,23.789,31.86,1.6,0.32,278.431,336.0,0.0,0.0,Fully Paid,79,>60
2025-07-08,8557976401,1102.0,0.0,0.0,1102.0,247.068,53.1,4.92,0.984,795.928,1102.0,0.0,0.0,Fully Paid,79,>60
2025-07-11,8561964488,1102.0,1102.0,0.0,0.0,-0.0,185.26,-0.0,-0.0,1777.116,1962.376,0.0,-1962.376,Partially Settled,76,>60
2025-07-08,8557846079,689.0,0.0,0.0,689.0,113.823,31.86,3.281,0.656,539.38,688.9999999999999,0.0,1.1368683772161603e-13,Fully Paid,79,>60
2025-07-13,8565494881,332.0,0.0,0.0,332.0,,,,,,0.0,0.0,332.0,Pending Payment,74,>60
2025-07-13,8566283856,1128.0,0.0,0.0,1128.0,,,,,,0.0,0.0,1128.0,Pending Payment,74,>60
2025-07-31,8591255719,705.0,0.0,0.0,705.0,,,,,,0.0,0.0,705.0,Pending Payment,56,30-60
2025-07-18,8573601036,689.0,0.0,0.0,689.0,,,,,,0.0,0.0,689.0,Pending Payment,69,>60
2025-07-03,8550490776,1328.0,1328.0,0.0,0.0,-0.0,250.16,-0.0,-0.0,2190.26,2440.42,0.0,-2440.42,Partially Settled,84,>60
2025-07-01,8547562259,752.0,752.0,0.0,0.0,-0.0,248.98,-0.0,-0.0,1409.8319999999999,1658.812,0.0,-1658.812,Partially Settled,86,>60
2025-07-20,8575646891,1471.0,1471.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,67,>60
2025-07-07,8556967775,336.0,0.0,336.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,80,>60
2025-07-18,8573320611,591.0,0.0,0.0,591.0,,,,,,0.0,0.0,591.0,Pending Payment,69,>60
2025-07-12,8564174960,697.0,0.0,0.0,697.0,123.36900000000001,31.86,3.319,0.664,537.788,697.0,0.0,0.0,Fully Paid,75,>60
2025-07-16,8569900866,861.0,0.0,0.0,861.0,,,,,,0.0,0.0,861.0,Pending Payment,71,>60
2025-07-16,8569651240,689.0,0.0,0.0,689.0,,,,,,0.0,0.0,689.0,Pending Payment,71,>60
2025-07-02,8548168205,705.0,0.0,0.0,705.0,116.46600000000001,51.92,3.357,0.671,532.586,705.0,0.0,0.0,Fully Paid,85,>60
2025-07-08,8558566030,388.0,0.0,0.0,388.0,27.47,31.86,1.848,0.37,326.452,388.00000000000006,0.0,-5.684341886080802e-14,Fully Paid,79,>60
2025-07-11,8562091395,493.0,493.0,0.0,0.0,-0.0,164.02,-0.0,-0.0,987.5899999999999,1151.61,0.0,-1151.61,Partially Settled,76,>60
2025-07-05,8553854014,885.0,0.0,885.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,82,>60
2025-07-12,8562925074,689.0,0.0,0.0,689.0,105.691,31.86,3.281,0.656,547.502,688.9899999999999,0.0,0.010000000000104592,Fully Paid,75,>60
2025-07-26,8583687958,861.0,0.0,0.0,861.0,,,,,,0.0,0.0,861.0,Pending Payment,61,>60
2025-07-22,8578626529,689.0,0.0,0.0,689.0,,,,,,0.0,0.0,689.0,Pending Payment,65,>60
2025-06-30,8546185327,905.0,0.0,0.0,905.0,149.506,51.92,4.31,0.862,698.402,904.9999999999999,0.0,1.1368683772161603e-13,Fully Paid,87,>60
2025-07-15,8569365423,861.0,861.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,72,>60
2025-07-14,8566497248,689.0,689.0,0.0,0.0,-0.0,164.02,-0.0,-0.0,1242.78,1406.8,0.0,-1406.8,Partially Settled,73,>60
2025-07-08,8557518742,332.0,0.0,0.0,332.0,39.176,31.86,1.581,0.316,259.067,332.0,0.0,0.0,Fully Paid,79,>60
2025-07-02,8549400825,1328.0,1328.0,0.0,0.0,-0.0,270.22,-0.0,-0.0,2170.194,2440.4139999999998,0.0,-2440.4139999999998,Partially Settled,85,>60
2025-07-15,8568900987,885.0,0.0,0.0,885.0,,,,,,0.0,0.0,885.0,Pending Payment,72,>60
2025-07-17,8572178626,380.0,0.0,0.0,380.0,,,,,,0.0,0.0,380.0,Pending Payment,70,>60
2025-07-05,8553768372,689.0,689.0,0.0,0.0,-0.0,164.02,-0.0,-0.0,1242.78,1406.8,0.0,-1406.8,Partially Settled,82,>60
2025-07-15,8568341932,332.0,332.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,72,>60
2025-07-13,8564882206,689.0,689.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,74,>60
2025-07-08,8558365401,1275.0,1275.0,0.0,0.0,-0.0,310.34000000000003,-0.0,-0.0,2108.59,2418.9300000000003,0.0,-2418.9300000000003,Partially Settled,79,>60
2025-07-27,8586214897,436.0,0.0,0.0,436.0,,,,,,0.0,0.0,436.0,Pending Payment,60,30-60
2025-07-26,8584177654,861.0,0.0,0.0,861.0,,,,,,0.0,0.0,861.0,Pending Payment,61,>60
2025-07-25,8582911734,689.0,0.0,0.0,689.0,,,,,,0.0,0.0,689.0,Pending Payment,62,>60
2025-07-17,8571493706,332.0,0.0,332.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,70,>60
2025-07-03,8549945591,388.0,0.0,0.0,388.0,27.47,31.86,1.848,0.37,326.452,388.00000000000006,0.0,-5.684341886080802e-14,Fully Paid,84,>60
2025-07-07,8557221261,885.0,0.0,885.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,80,>60
2025-07-04,8551450478,805.0,0.0,805.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,83,>60
2025-07-04,8552485302,920.0,0.0,920.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,83,>60
2025-07-25,8582984996,430.0,430.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,62,>60
2025-07-06,8554747800,330.0,0.0,0.0,330.0,31.152,31.86,1.571,0.314,265.103,330.00000000000006,0.0,-5.684341886080802e-14,Fully Paid,81,>60
2025-07-06,8555400589,1275.0,0.0,0.0,1275.0,315.945,53.1,5.692,1.138,899.125,1274.9999999999998,0.0,2.2737367544323206e-13,Fully Paid,81,>60
2025-07-10,8560643324,861.0,861.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,77,>60
2025-07-10,8560756469,1275.0,1275.0,0.0,0.0,-0.0,310.34000000000003,-0.0,-0.0,2108.59,2418.9300000000003,0.0,-2418.9300000000003,Partially Settled,77,>60
2025-07-28,8587767196,885.0,0.0,0.0,885.0,,,,,,0.0,0.0,885.0,Pending Payment,59,30-60
2025-07-30,8590410494,836.0,0.0,0.0,836.0,,,,,,0.0,0.0,836.0,Pending Payment,57,30-60
2025-07-02,8548605108,388.0,0.0,388.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,85,>60
2025-07-13,8565015446,569.0,0.0,0.0,569.0,,,,,,0.0,0.0,569.0,Pending Payment,74,>60
2025-07-07,8556241030,388.0,0.0,388.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,80,>60
2025-07-04,8552371956,689.0,0.0,0.0,689.0,113.823,31.86,3.281,0.6559999999999999,539.3800000000001,689.0,0.0,0.0,Fully Paid,83,>60
2025-07-18,8573416463,785.0,0.0,0.0,785.0,,,,,,0.0,0.0,785.0,Pending Payment,69,>60
2025-07-01,8548154490,505.0,0.0,0.0,505.0,83.426,51.92,2.405,0.481,366.768,504.99999999999994,0.0,5.684341886080802e-14,Fully Paid,86,>60
2025-07-25,8583097765,885.0,0.0,0.0,885.0,,,,,,0.0,0.0,885.0,Pending Payment,62,>60
2025-07-14,8567840942,703.0,0.0,0.0,703.0,,,,,,0.0,0.0,703.0,Pending Payment,73,>60
2025-07-19,8574748305,905.0,905.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,68,>60
2025-07-13,8564700832,284.0,0.0,284.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,74,>60
2025-07-17,8571471441,1298.0,0.0,0.0,1298.0,,,,,,0.0,0.0,1298.0,Pending Payment,70,>60
2025-07-25,8583312973,689.0,0.0,0.0,689.0,,,,,,0.0,0.0,689.0,Pending Payment,62,>60
2025-07-10,8560020256,332.0,0.0,0.0,332.0,31.341,31.86,1.581,0.316,266.902,332.0,0.0,0.0,Fully Paid,77,>60
2025-07-29,8588903046,336.0,0.0,0.0,336.0,,,,,,0.0,0.0,336.0,Pending Payment,58,30-60
2025-07-01,8547468899,881.0,0.0,0.0,881.0,155.937,59.0,4.195,0.839,661.029,881.0000000000001,0.0,-1.1368683772161603e-13,Fully Paid,86,>60
2025-06-30,8546335849,1128.0,0.0,0.0,1128.0,252.898,73.16,5.036,1.007,795.899,1128.0000000000002,0.0,-2.2737367544323206e-13,Fully Paid,87,>60
2025-07-12,8563813005,451.0,0.0,0.0,451.0,,,,,,0.0,0.0,451.0,Pending Payment,75,>60
2025-07-30,8590609764,885.0,0.0,0.0,885.0,,,,,,0.0,0.0,885.0,Pending Payment,57,30-60
2025-07-28,8586991181,885.0,885.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,59,30-60
2025-07-02,8548858817,340.0,340.0,0.0,0.0,-0.0,184.07999999999998,-0.0,-0.0,692.162,876.242,0.0,-876.242,Partially Settled,85,>60
2025-07-11,8561604916,332.0,0.0,332.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,76,>60
2025-07-14,8567915580,861.0,0.0,0.0,861.0,,,,,,0.0,0.0,861.0,Pending Payment,73,>60
2025-07-14,8567071068,388.0,0.0,0.0,388.0,,,,,,0.0,0.0,388.0,Pending Payment,73,>60
2025-07-14,8567018164,885.0,885.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,73,>60
2025-07-14,8567756626,436.0,0.0,0.0,436.0,,,,,,0.0,0.0,436.0,Pending Payment,73,>60
2025-07-30,8590670213,648.0,0.0,0.0,648.0,,,,,,0.0,0.0,648.0,Pending Payment,57,30-60
2025-07-08,8558475631,593.0,0.0,0.0,593.0,97.964,31.86,2.824,0.565,459.787,593.0,0.0,0.0,Fully Paid,79,>60
2025-07-08,8557806057,1275.0,0.0,0.0,1275.0,315.945,53.1,5.692,1.138,899.125,1274.9999999999998,0.0,2.2737367544323206e-13,Fully Paid,79,>60
2025-07-09,8559690227,689.0,0.0,0.0,689.0,113.823,31.86,3.281,0.656,539.38,688.9999999999999,0.0,1.1368683772161603e-13,Fully Paid,78,>60
2025-07-14,8567479772,380.0,380.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,73,>60
2025-07-08,8557360111,336.0,336.0,0.0,0.0,-0.0,228.92000000000002,-0.0,-0.0,785.7819999999999,1014.702,0.0,-1014.702,Partially Settled,79,>60
2025-07-09,8559602853,593.0,0.0,593.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,78,>60
2025-07-08,8558047086,332.0,0.0,0.0,332.0,31.341,31.86,1.581,0.316,266.902,332.0,0.0,0.0,Fully Paid,79,>60
2025-07-08,8557681485,336.0,0.0,0.0,336.0,23.789,31.86,1.6,0.32,278.431,336.0,0.0,0.0,Fully Paid,79,>60
2025-07-09,8559667840,689.0,0.0,689.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,78,>60
2025-07-17,8571733171,885.0,0.0,0.0,885.0,,,,,,0.0,0.0,885.0,Pending Payment,70,>60
2025-07-21,8577306879,1765.0,0.0,0.0,1765.0,,,,,,0.0,0.0,1765.0,Pending Payment,66,>60
2025-07-16,8570472618,1102.0,1102.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,71,>60
2025-07-13,8565130692,332.0,0.0,332.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,74,>60
2025-07-09,8559104143,493.0,0.0,493.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,78,>60
2025-06-30,8545922112,705.0,0.0,0.0,705.0,116.46600000000001,51.92,3.357,0.671,532.586,705.0,0.0,0.0,Fully Paid,87,>60
2025-07-07,8556429701,388.0,0.0,0.0,388.0,36.627,31.86,1.848,0.37,317.295,388.00000000000006,0.0,-5.684341886080802e-14,Fully Paid,80,>60
2025-07-07,8556593525,330.0,0.0,0.0,330.0,31.152,31.86,1.571,0.314,265.103,330.00000000000006,0.0,-5.684341886080802e-14,Fully Paid,80,>60
2025-07-31,8591282216,812.0,0.0,812.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,56,30-60
2025-07-27,8585595762,332.0,0.0,0.0,332.0,,,,,,0.0,0.0,332.0,Pending Payment,60,30-60
2025-07-13,8565776507,905.0,0.0,0.0,905.0,,,,,,0.0,0.0,905.0,Pending Payment,74,>60
2025-07-30,8590546660,336.0,0.0,0.0,336.0,,,,,,0.0,0.0,336.0,Pending Payment,57,30-60
2025-07-21,8577980767,689.0,0.0,689.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,66,>60
2025-07-27,8586319026,591.0,0.0,0.0,591.0,,,,,,0.0,0.0,591.0,Pending Payment,60,30-60
2025-07-02,8548634396,881.0,0.0,0.0,881.0,155.937,59.0,4.195,0.839,661.029,881.0000000000001,0.0,-1.1368683772161603e-13,Fully Paid,85,>60
2025-07-02,8548736938,705.0,705.0,0.0,0.0,-0.0,248.98,-0.0,-0.0,1314.152,1563.132,0.0,-1563.132,Partially Settled,85,>60
2025-07-26,8584179921,689.0,0.0,0.0,689.0,,,,,,0.0,0.0,689.0,Pending Payment,61,>60
2025-07-05,8554255574,436.0,0.0,436.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,82,>60
2025-07-30,8590308386,689.0,0.0,0.0,689.0,,,,,,0.0,0.0,689.0,Pending Payment,57,30-60
2025-07-13,8565470893,785.0,785.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,74,>60
2025-07-06,8555948867,689.0,0.0,0.0,689.0,113.823,31.86,3.281,0.6559999999999999,539.3800000000001,689.0,0.0,0.0,Fully Paid,81,>60
2025-07-21,8576815239,436.0,0.0,0.0,436.0,,,,,,0.0,0.0,436.0,Pending Payment,66,>60
2025-07-13,8565569024,1102.0,0.0,0.0,1102.0,,,,,,0.0,0.0,1102.0,Pending Payment,74,>60
2025-07-07,8556224267,336.0,0.0,0.0,336.0,23.789,31.86,1.6,0.32,278.431,336.0,0.0,0.0,Fully Paid,80,>60
2025-07-20,8576218346,885.0,0.0,0.0,885.0,,,,,,0.0,0.0,885.0,Pending Payment,67,>60
2025-07-07,8556895013,885.0,0.0,0.0,885.0,146.202,31.86,4.214,0.843,701.881,885.0,0.0,0.0,Fully Paid,80,>60
2025-07-29,8588531991,649.0,0.0,0.0,649.0,,,,,,0.0,0.0,649.0,Pending Payment,58,30-60
2025-07-04,8551501854,388.0,388.0,0.0,0.0,-0.0,228.92000000000002,-0.0,-0.0,881.824,1110.744,0.0,-1110.744,Partially Settled,83,>60
2025-07-15,8568618923,388.0,388.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,72,>60
2025-07-01,8546803540,340.0,0.0,0.0,340.0,32.096,51.92,1.619,0.324,254.041,340.00000000000006,0.0,-5.684341886080802e-14,Fully Paid,86,>60
2025-07-25,8582603821,463.0,0.0,0.0,463.0,,,,,,0.0,0.0,463.0,Pending Payment,62,>60
2025-07-01,8546871453,705.0,0.0,0.0,705.0,116.46600000000001,51.92,3.357,0.671,532.586,705.0,0.0,0.0,Fully Paid,86,>60
2025-07-11,8560976344,593.0,0.0,0.0,593.0,,,,,,0.0,0.0,593.0,Pending Payment,76,>60
2025-07-04,8552510879,893.0,0.0,0.0,893.0,147.524,31.86,4.252,0.85,708.514,893.0,0.0,0.0,Fully Paid,83,>60
2025-07-23,8579709485,336.0,0.0,0.0,336.0,,,,,,0.0,0.0,336.0,Pending Payment,64,>60
2025-07-17,8571686303,885.0,0.0,0.0,885.0,,,,,,0.0,0.0,885.0,Pending Payment,70,>60
2025-07-25,8582530438,493.0,0.0,0.0,493.0,,,,,,0.0,0.0,493.0,Pending Payment,62,>60
2025-07-26,8584221646,332.0,0.0,0.0,332.0,,,,,,0.0,0.0,332.0,Pending Payment,61,>60
2025-07-13,8565362424,332.0,0.0,0.0,332.0,,,,,,0.0,0.0,332.0,Pending Payment,74,>60
2025-07-07,8556614681,493.0,0.0,0.0,493.0,46.539,31.86,2.348,0.47,411.783,493.00000000000006,0.0,-5.684341886080802e-14,Fully Paid,80,>60
2025-07-01,8548028668,388.0,0.0,0.0,388.0,27.47,51.92,1.848,0.37,306.392,388.0,0.0,0.0,Fully Paid,86,>60
2025-07-05,8553869129,493.0,0.0,0.0,493.0,46.539,31.86,2.348,0.47,411.783,493.00000000000006,0.0,-5.684341886080802e-14,Fully Paid,82,>60
2025-07-11,8561246650,430.0,0.0,0.0,430.0,40.592,31.86,2.048,0.41,355.09,430.0,0.0,0.0,Fully Paid,76,>60
2025-07-11,8561964487,1102.0,1102.0,0.0,0.0,-0.0,185.26,-0.0,-0.0,1777.116,1962.376,0.0,-1962.376,Partially Settled,76,>60
2025-07-26,8583951083,885.0,0.0,0.0,885.0,,,,,,0.0,0.0,885.0,Pending Payment,61,>60
2025-07-28,8587258876,763.0,0.0,0.0,763.0,,,,,,0.0,0.0,763.0,Pending Payment,59,30-60
2025-07-01,8547622232,881.0,0.0,0.0,881.0,155.937,59.0,4.195,0.839,661.029,881.0000000000001,0.0,-1.1368683772161603e-13,Fully Paid,86,>60
2025-07-22,8578356415,445.0,0.0,0.0,445.0,,,,,,0.0,0.0,445.0,Pending Payment,65,>60
2025-07-16,8570247030,633.0,633.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,71,>60
2025-07-08,8558037965,336.0,0.0,0.0,336.0,23.789,31.86,1.6,0.32,278.431,336.0,0.0,0.0,Fully Paid,79,>60
